datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,visibility,conditions
2016-04-23,67.7,46.2,55.8,36.0,55.0,0.0,10.2,4.0,Partially cloudy
2016-04-24,73.1,44.5,58.0,32.6,46.1,0.0,9.1,7.3,Clear
2016-04-25,77.0,48.0,61.0,30.9,38.1,0.0,12.7,8.3,Clear
2016-04-26,84.4,50.0,67.4,40.3,41.3,0.0,9.8,8.1,Partially cloudy
2016-04-27,69.0,56.2,62.7,34.9,36.7,0.011,11.3,8.2,Rain Overcast
2016-04-28,73.0,51.9,61.2,34.1,37.9,0.0,10.3,8.2,Partially cloudy
2016-04-29,71.6,49.9,60.4,41.4,51.5,0.011,10.9,7.2,Rain
2016-04-30,70.9,50.1,60.3,37.9,45.8,0.0,19.3,6.7,Partially cloudy
2016-05-01,78.1,53.4,64.7,34.9,35.7,0.0,13.0,8.2,Partially cloudy
2016-05-02,82.4,60.4,69.5,52.3,57.4,0.421,13.4,7.2,Rain Partially cloudy
2016-05-03,64.4,48.6,57.3,52.2,83.5,2.218,24.1,4.9,Rain Overcast
2016-05-04,68.6,50.3,60.3,37.6,44.6,0.04,25.2,8.4,Rain Partially cloudy
2016-05-05,80.6,46.5,64.8,41.5,48.9,0.004,10.2,8.0,Rain Partially cloudy
2016-05-06,66.4,55.3,62.0,57.9,87.0,0.647,10.2,4.2,Rain Overcast
2016-05-07,71.4,49.3,60.7,45.4,61.7,0.0,13.6,6.5,Partially cloudy
2016-05-08,79.4,50.9,65.6,43.8,51.3,0.0,10.8,8.3,Partially cloudy
2016-05-09,76.7,58.8,66.9,44.4,47.7,0.0,10.2,8.0,Partially cloudy
2016-05-10,64.8,55.6,58.7,51.7,78.2,0.824,10.7,7.3,Rain Overcast
2016-05-11,73.6,50.5,60.5,47.1,63.4,0.021,10.2,8.3,Rain Partially cloudy
2016-05-12,74.5,51.8,63.1,49.7,63.3,0.0,14.9,8.0,Partially cloudy
2016-05-13,77.2,55.1,64.6,47.1,57.4,0.019,10.0,6.7,Rain Partially cloudy
2016-05-14,79.4,57.2,67.7,44.8,47.7,0.0,11.3,8.3,Partially cloudy
2016-05-15,76.4,55.4,64.1,53.2,70.1,1.803,16.8,5.8,Rain Partially cloudy
2016-05-16,70.6,51.9,60.6,44.0,58.3,0.405,13.8,7.9,Rain Partially cloudy
2016-05-17,79.4,50.0,64.9,45.4,53.1,0.0,8.8,6.1,Clear
2016-05-18,84.8,53.5,69.5,44.7,46.4,0.0,8.8,7.2,Clear
2016-05-19,88.7,57.2,73.3,45.5,42.8,0.0,10.2,8.1,Clear
2016-05-20,87.7,59.2,72.9,45.8,43.2,0.0,10.1,7.1,Clear
2016-05-21,86.6,57.5,73.8,36.7,31.5,0.0,8.1,8.0,Partially cloudy
2016-05-22,88.3,60.7,74.4,45.8,40.2,0.0,11.3,8.0,Partially cloudy
2016-05-23,82.6,62.4,72.4,49.4,46.4,0.0,9.8,6.4,Partially cloudy
2016-05-24,70.9,60.5,63.2,55.7,77.5,2.141,19.2,4.5,Rain Partially cloudy
2016-05-25,75.3,59.6,66.9,55.5,67.7,0.0,12.3,2.8,Partially cloudy
2016-05-26,72.5,61.1,67.1,57.1,70.8,0.0,8.0,2.3,Partially cloudy
2016-05-27,80.3,58.7,68.2,54.9,66.2,0.0,9.2,3.3,Partially cloudy
2016-05-28,82.0,59.2,69.4,53.0,58.5,0.0,11.3,5.4,Partially cloudy
2016-05-29,80.6,60.7,68.8,53.2,59.8,0.0,13.6,6.3,Partially cloudy
2016-05-30,83.0,58.8,70.1,54.6,61.1,0.0,11.2,4.6,Clear
2016-05-31,81.5,62.4,69.4,57.4,67.4,0.0,9.3,4.1,Clear
2016-06-01,84.4,61.0,72.6,50.2,51.7,0.0,10.5,6.6,Partially cloudy
2016-06-02,83.9,62.4,72.7,48.6,45.5,0.0,8.9,8.2,Clear
2016-06-03,80.8,59.0,70.8,50.5,51.8,0.0,11.1,7.8,Partially cloudy
2016-06-04,78.1,62.9,69.4,52.2,55.7,0.0,10.9,8.1,Partially cloudy
2016-06-05,88.7,60.6,74.2,52.6,51.6,0.0,9.9,7.5,Partially cloudy
2016-06-06,80.2,68.2,73.1,52.4,49.5,0.0,14.6,8.4,Partially cloudy
2016-06-07,78.8,66.1,71.2,59.7,67.8,0.007,10.5,6.0,Rain Partially cloudy
2016-06-08,81.5,62.7,70.5,59.2,68.9,0.0,9.1,5.8,Partially cloudy
2016-06-09,87.9,61.0,72.7,58.7,64.2,0.0,12.5,5.2,Partially cloudy
2016-06-10,86.5,64.4,74.4,59.3,61.6,0.0,14.9,5.7,Clear
2016-06-11,79.3,68.1,73.7,63.8,72.0,0.078,9.1,4.6,Rain Partially cloudy
2016-06-12,80.6,66.3,73.5,66.7,80.2,0.119,11.3,5.2,Rain Partially cloudy
2016-06-13,83.9,64.4,72.4,62.2,71.9,0.0,11.1,4.0,Partially cloudy
2016-06-14,84.7,64.4,73.1,59.1,63.3,0.0,11.7,5.1,Partially cloudy
2016-06-15,75.5,63.0,69.8,62.0,77.0,0.727,15.6,4.7,Rain Overcast
2016-06-16,75.2,65.6,69.8,60.0,72.1,0.0,10.6,6.8,Partially cloudy
2016-06-17,83.9,65.5,74.0,59.7,63.3,0.0,13.0,4.6,Partially cloudy
2016-06-18,85.2,66.1,74.3,59.6,61.4,0.0,15.5,4.0,Clear
2016-06-19,83.5,66.4,73.9,62.0,67.5,0.0,13.4,5.7,Partially cloudy
2016-06-20,84.4,66.3,75.3,63.3,68.4,0.0,8.7,4.4,Partially cloudy
2016-06-21,86.9,66.6,77.3,63.8,65.0,0.0,8.2,5.2,Partially cloudy
2016-06-22,85.3,68.3,75.8,66.3,73.4,1.19,13.4,3.6,Rain Partially cloudy
2016-06-23,86.0,66.5,75.7,65.7,72.7,0.008,13.4,5.7,Rain Partially cloudy
2016-06-24,78.2,69.6,73.9,65.5,75.9,0.642,15.9,4.0,Rain Partially cloudy
2016-06-25,80.6,66.2,73.2,58.1,61.0,0.0,12.9,8.2,Partially cloudy
2016-06-26,85.7,64.5,75.8,58.1,56.7,0.0,14.7,8.1,Clear
2016-06-27,84.4,66.1,75.3,57.3,56.7,0.092,9.8,7.7,Rain Partially cloudy
2016-06-28,83.5,66.4,75.3,62.1,65.4,0.0,10.9,4.5,Partially cloudy
2016-06-29,87.4,68.1,77.0,61.1,59.7,0.0,10.2,7.4,Partially cloudy
2016-06-30,82.4,73.4,76.0,68.1,76.7,0.009,11.4,5.2,Rain Overcast
2016-07-01,80.7,72.0,75.7,69.9,82.8,4.136,12.0,5.1,Rain Overcast
2016-07-02,82.2,69.5,74.6,67.2,79.1,0.953,10.8,6.6,Rain Partially cloudy
2016-07-03,80.4,68.3,74.1,62.9,69.2,0.0,5.7,5.4,Partially cloudy
2016-07-04,76.5,68.2,71.6,65.7,82.1,2.087,13.4,5.3,Rain Overcast
2016-07-05,79.2,68.3,74.1,71.3,91.0,4.789,19.7,4.0,Rain Overcast
2016-07-06,80.6,66.6,73.1,64.6,76.2,0.055,8.6,7.3,Rain Partially cloudy
2016-07-07,82.6,66.5,74.6,64.6,72.3,0.0,6.8,6.6,Partially cloudy
2016-07-08,89.8,68.0,79.6,66.8,67.4,0.0,10.4,5.0,Clear
2016-07-09,90.2,71.5,80.4,68.1,68.6,0.0,10.2,6.7,Partially cloudy
2016-07-10,90.7,71.4,80.3,68.0,67.8,0.0,8.1,7.2,Partially cloudy
2016-07-11,91.6,73.2,81.9,69.2,67.1,0.0,9.9,6.2,Partially cloudy
2016-07-12,85.8,71.6,78.6,66.2,67.4,0.274,9.2,5.6,Rain Partially cloudy
2016-07-13,84.4,71.5,78.3,67.8,71.0,0.0,9.8,7.3,Partially cloudy
2016-07-14,88.3,75.1,80.6,68.7,68.4,0.004,8.9,6.9,Rain Partially cloudy
2016-07-15,84.4,74.9,79.7,62.7,56.6,0.007,12.5,8.4,Rain Partially cloudy
2016-07-16,74.9,67.7,70.5,66.5,87.6,2.56,15.6,4.1,Rain Overcast
2016-07-17,75.1,69.0,71.6,65.6,81.8,0.241,15.5,6.3,Rain Overcast
2016-07-18,82.4,69.5,75.2,65.9,73.5,0.008,8.8,6.9,Rain Partially cloudy
2016-07-19,90.2,67.9,79.0,66.9,69.1,0.0,8.8,6.2,Partially cloudy
2016-07-20,90.7,73.3,82.4,69.1,65.4,0.0,7.1,7.0,Partially cloudy
2016-07-21,89.4,77.0,82.8,67.0,59.2,0.0,10.9,7.6,Partially cloudy
2016-07-22,91.5,76.9,84.1,69.4,62.1,0.0,14.2,7.6,Partially cloudy
2016-07-23,89.6,80.4,83.4,72.1,69.3,0.016,10.1,6.8,Rain Partially cloudy
2016-07-24,86.2,78.8,82.3,74.3,77.1,0.026,9.0,6.2,Rain Overcast
2016-07-25,87.9,77.3,82.7,74.0,75.8,0.002,8.0,4.9,Rain Partially cloudy
2016-07-26,88.9,75.2,82.2,72.1,72.4,0.0,12.6,6.1,Partially cloudy
2016-07-27,85.9,78.6,81.9,73.1,74.8,0.022,15.1,5.9,Rain Overcast
2016-07-28,86.1,77.4,81.7,72.1,73.4,0.018,17.6,4.1,Rain Partially cloudy
2016-07-29,84.0,73.6,78.9,72.9,82.1,3.083,13.1,4.5,Rain Overcast
2016-07-30,90.2,78.9,83.1,73.9,75.1,0.049,11.0,5.0,Rain Partially cloudy
2016-07-31,91.4,78.8,83.4,74.8,76.5,0.008,13.7,6.0,Rain Partially cloudy
2016-08-01,89.8,77.0,82.2,73.1,75.4,0.0,9.9,6.2,Partially cloudy
2016-08-02,90.8,75.7,80.5,72.2,77.2,0.077,12.5,5.9,Rain Partially cloudy
2016-08-03,92.0,75.1,83.1,70.5,67.5,0.0,6.7,7.9,Partially cloudy
2016-08-04,94.9,76.9,85.7,71.9,65.6,0.0,10.6,6.9,Partially cloudy
2016-08-05,95.1,78.7,86.9,72.9,64.9,0.0,10.0,6.6,Partially cloudy
2016-08-06,93.2,78.6,85.9,73.7,68.2,0.0,8.7,5.7,Clear
2016-08-07,94.6,77.0,85.4,69.2,60.0,0.0,10.4,7.5,Clear
2016-08-08,94.6,76.8,85.5,72.4,66.4,0.0,11.3,6.8,Partially cloudy
2016-08-09,93.2,75.4,84.2,72.2,68.6,0.099,7.9,7.3,Rain Partially cloudy
2016-08-10,93.4,77.0,84.3,71.8,68.6,0.0,9.1,4.8,Partially cloudy
2016-08-11,97.0,76.8,85.5,72.7,67.4,0.0,12.5,7.0,Clear
2016-08-12,96.1,77.0,85.2,74.6,72.0,0.0,11.1,5.8,Partially cloudy
2016-08-13,94.1,78.8,85.2,73.9,70.8,0.0,12.6,6.6,Partially cloudy
2016-08-14,89.8,80.5,84.5,74.9,73.6,0.009,12.6,6.0,Rain Partially cloudy
2016-08-15,91.9,78.5,83.7,71.5,68.5,0.0,11.2,6.7,Partially cloudy
2016-08-16,92.9,78.6,84.7,71.1,64.9,0.019,10.9,7.7,Rain Partially cloudy
2016-08-17,94.3,75.3,84.0,71.1,67.5,0.0,11.0,6.9,Partially cloudy
2016-08-18,94.9,78.5,85.1,70.8,63.9,0.0,8.8,7.2,Partially cloudy
2016-08-19,91.4,80.2,84.7,71.8,66.1,0.458,10.0,5.4,Rain Partially cloudy
2016-08-20,95.0,78.9,85.9,69.5,61.0,0.0,10.1,6.7,Partially cloudy
2016-08-21,97.3,80.4,86.4,68.5,57.9,0.0,10.8,7.9,Partially cloudy
2016-08-22,95.2,75.1,85.2,70.7,63.9,0.015,10.2,8.1,Rain Partially cloudy
2016-08-23,89.7,78.8,83.8,69.8,63.5,0.309,10.9,7.3,Rain Partially cloudy
2016-08-24,89.7,78.8,83.7,68.5,61.8,0.002,8.6,7.1,Rain Partially cloudy
2016-08-25,89.7,74.0,80.8,69.4,70.1,0.196,12.4,7.6,Rain Partially cloudy
2016-08-26,81.6,67.4,74.2,55.9,57.5,1.072,16.0,8.0,Rain Partially cloudy
2016-08-27,84.0,59.1,73.3,47.7,42.0,0.0,14.8,8.4,Partially cloudy
2016-08-28,76.8,65.6,71.1,54.4,56.7,0.13,15.5,8.3,Rain Partially cloudy
2016-08-29,80.7,62.6,71.5,52.3,52.7,0.03,12.4,8.3,Rain Partially cloudy
2016-08-30,76.6,62.4,69.6,53.5,57.4,0.0,15.9,8.4,Partially cloudy
2016-08-31,69.8,61.1,65.2,58.2,78.3,1.386,20.1,6.7,Rain Overcast
2016-09-01,84.4,59.5,73.2,62.6,71.5,0.001,22.3,6.4,Rain Partially cloudy
2016-09-02,84.0,68.1,76.1,63.4,66.3,0.549,16.6,6.6,Rain Partially cloudy
2016-09-03,84.3,69.0,75.6,63.9,68.1,0.019,11.1,7.8,Rain Partially cloudy
2016-09-04,84.4,69.8,76.4,68.0,75.9,0.0,9.7,7.3,Partially cloudy
2016-09-05,87.1,71.7,78.2,66.3,68.4,0.0,8.1,8.2,Partially cloudy
2016-09-06,83.0,67.9,75.6,65.0,71.6,0.0,13.3,4.6,Partially cloudy
2016-09-07,83.3,68.1,74.9,65.1,73.2,0.0,8.8,3.2,Partially cloudy
2016-09-08,78.8,69.7,73.0,64.3,74.3,0.175,7.4,4.0,Rain Partially cloudy
2016-09-09,83.9,67.7,74.3,64.6,73.7,0.038,9.3,4.6,Rain Partially cloudy
2016-09-10,83.5,66.1,74.5,63.6,70.5,0.0,5.8,4.9,Partially cloudy
2016-09-11,82.3,69.9,75.3,62.8,65.9,0.0,8.5,5.7,Partially cloudy
2016-09-12,82.4,68.1,74.1,63.1,69.9,0.114,7.7,7.1,Rain Partially cloudy
2016-09-13,84.8,64.7,74.6,61.6,65.8,0.0,8.6,7.9,Partially cloudy
2016-09-14,84.2,68.0,75.8,63.6,66.7,0.0,11.1,6.6,Partially cloudy
2016-09-15,84.7,65.9,73.6,63.0,70.9,0.0,10.7,5.2,Partially cloudy
2016-09-16,83.8,66.3,74.7,63.4,69.7,0.0,5.8,4.8,Partially cloudy
2016-09-17,82.1,66.0,73.6,60.5,65.6,0.83,17.7,6.3,Rain Partially cloudy
2016-09-18,81.7,63.2,73.1,56.2,57.0,0.0,10.2,8.3,Partially cloudy
2016-09-19,81.5,61.0,70.6,52.6,54.6,0.0,12.4,8.4,Partially cloudy
2016-09-20,79.4,57.4,68.3,42.7,42.6,0.0,10.9,8.4,Clear
2016-09-21,77.2,55.3,66.7,43.6,45.9,0.0,8.2,8.2,Partially cloudy
2016-09-22,79.4,62.6,70.7,48.4,46.8,0.0,7.9,8.0,Partially cloudy
2016-09-23,80.3,58.9,68.7,54.7,63.1,0.0,7.1,5.6,Clear
2016-09-24,83.5,60.6,70.3,57.0,65.4,0.0,8.6,4.1,Clear
2016-09-25,84.2,62.6,71.8,57.7,64.2,0.0,6.8,5.0,Partially cloudy
2016-09-26,83.9,66.0,73.6,59.2,62.8,0.0,9.1,6.3,Partially cloudy
2016-09-27,73.4,66.3,69.3,63.8,83.1,0.545,8.5,4.0,Rain Overcast
2016-09-28,71.9,64.7,67.4,62.9,85.7,0.077,12.5,3.3,Rain Overcast
2016-09-29,76.1,61.5,68.4,55.4,64.4,0.0,11.4,8.2,Overcast
2016-09-30,74.9,64.1,68.6,56.4,65.6,0.0,8.1,7.1,Partially cloudy
2016-10-01,78.5,62.6,69.0,58.8,71.6,0.0,5.9,3.8,Partially cloudy
2016-10-02,71.6,62.0,66.1,60.3,81.6,1.049,16.4,4.4,Rain Overcast
2016-10-03,80.5,62.8,72.3,63.1,74.3,0.326,14.4,7.3,Rain Partially cloudy
2016-10-04,84.2,59.0,71.0,54.8,60.5,0.005,13.9,7.6,Rain
2016-10-05,79.8,62.6,69.6,55.9,62.5,0.171,11.6,8.3,Rain Partially cloudy
2016-10-06,74.0,53.8,62.8,48.1,60.8,0.0,9.0,7.7,Partially cloudy
2016-10-07,75.4,57.1,66.7,54.2,65.5,0.187,12.6,7.8,Rain Partially cloudy
2016-10-08,71.6,52.3,63.1,50.2,66.2,0.402,18.8,6.6,Rain Partially cloudy
2016-10-09,61.8,43.0,52.1,30.3,44.6,0.0,20.9,8.4,Partially cloudy
2016-10-10,68.9,44.6,55.5,32.6,44.8,0.0,7.6,8.4,Partially cloudy
2016-10-11,70.0,48.2,58.8,45.2,62.3,0.0,8.9,7.3,Partially cloudy
2016-10-12,69.1,49.9,58.5,42.8,60.4,0.0,8.4,5.5,Partially cloudy
2016-10-13,71.3,46.4,57.3,35.8,48.1,0.0,7.7,8.2,Partially cloudy
2016-10-14,73.1,48.2,60.3,45.9,63.4,0.0,5.3,5.4,Clear
2016-10-15,80.2,51.8,63.5,50.3,65.8,0.0,7.6,3.5,Partially cloudy
2016-10-16,67.9,59.0,62.6,53.1,71.8,0.117,7.0,4.1,Rain Overcast
2016-10-17,71.5,57.2,62.8,54.3,75.2,0.015,9.1,3.0,Rain Partially cloudy
2016-10-18,74.8,49.0,60.6,49.7,69.0,0.0,6.4,4.7,Partially cloudy
2016-10-19,74.0,53.5,62.4,51.8,70.3,0.0,7.9,3.8,Partially cloudy
2016-10-20,78.4,51.8,63.5,50.5,65.8,0.005,12.1,4.0,Rain
2016-10-21,70.7,60.5,64.4,47.9,55.3,0.0,11.3,8.4,Partially cloudy
