datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,visibility,conditions
2022-02-04,30.3,17.8,23.3,7.9,52.2,0.0,10.9,12.3,Partially cloudy
2022-02-05,27.6,14.7,20.3,3.6,48.3,0.0,12.9,12.3,Clear
2022-02-06,34.0,16.9,24.9,8.7,51.0,0.0,11.6,12.3,Clear
2022-02-07,35.6,19.2,27.2,10.5,50.6,0.0,8.8,12.3,Partially cloudy
2022-02-08,41.3,24.7,31.8,15.5,53.2,0.0,7.4,12.3,Partially cloudy
2022-02-09,44.7,24.3,33.6,17.2,54.0,0.0,7.3,12.2,Partially cloudy
2022-02-10,43.8,26.2,34.9,19.8,55.2,0.0,9.5,11.8,Partially cloudy
2022-02-11,47.3,27.3,36.8,24.0,61.9,0.0,7.3,6.4,Partially cloudy
2022-02-12,50.2,31.8,40.5,22.3,53.4,0.0,7.0,7.1,Partially cloudy
2022-02-13,48.5,34.7,40.8,19.2,42.0,0.0,6.9,11.3,Partially cloudy
2022-02-14,46.5,31.2,36.8,27.0,68.8,0.639,10.9,9.2,Snow Partially cloudy
2022-02-15,29.9,18.6,24.6,11.7,58.1,0.064,9.7,10.6,Snow Partially cloudy
2022-02-16,24.0,15.3,19.2,3.0,49.7,0.0,13.6,12.2,Clear
2022-02-17,30.4,13.0,20.5,0.6,42.1,0.0,9.3,12.3,Clear
2022-02-18,41.9,17.7,28.9,6.7,40.6,0.0,6.2,12.2,Partially cloudy
2022-02-19,38.3,21.5,30.2,14.3,51.8,0.037,14.6,12.1,Snow Partially cloudy
2022-02-20,31.1,17.1,23.4,2.8,41.6,0.004,12.5,12.3,Snow
2022-02-21,38.3,17.8,26.8,12.0,53.7,0.004,12.4,11.8,Snow Rain Partially cloudy
2022-02-22,31.7,18.6,24.4,4.8,43.0,0.004,11.0,12.3,Snow
2022-02-23,30.8,14.7,21.9,-0.3,38.7,0.0,10.7,12.3,Clear
2022-02-24,38.4,17.1,27.0,9.8,49.0,0.0,9.0,12.3,Clear
2022-02-25,46.7,25.6,36.2,29.1,76.3,0.0,10.0,6.4,Partially cloudy
2022-02-26,48.5,35.1,42.4,36.2,79.3,0.418,13.0,5.7,Rain Partially cloudy
2022-02-27,47.6,29.5,38.4,23.9,56.8,0.042,13.7,11.7,Rain
2022-02-28,52.1,36.7,43.6,30.9,63.5,0.0,6.3,12.2,Partially cloudy
2022-03-01,48.4,33.9,43.2,33.9,71.0,0.87,10.4,8.6,Rain Partially cloudy
2022-03-02,47.4,28.0,37.6,21.9,54.5,0.0,10.6,12.1,Clear
2022-03-03,53.6,33.8,42.5,24.7,55.4,0.0,9.1,9.7,Clear
2022-03-04,57.9,33.1,44.3,30.3,58.9,0.0,17.2,9.9,Partially cloudy
2022-03-05,43.9,31.7,37.3,13.6,40.1,0.0,15.2,11.2,Clear
2022-03-06,43.9,27.0,34.6,10.6,38.3,0.0,10.5,12.3,Clear
2022-03-07,47.4,27.4,36.5,16.8,46.0,0.0,6.5,12.3,Partially cloudy
2022-03-08,53.8,33.9,42.5,26.4,53.5,0.0,8.5,11.6,Partially cloudy
2022-03-09,57.4,34.8,44.6,33.8,68.8,0.0,7.6,7.1,Partially cloudy
2022-03-10,59.3,39.3,48.3,28.8,52.1,0.0,10.4,9.0,Partially cloudy
2022-03-11,64.6,41.0,51.5,36.9,57.8,0.0,6.5,10.7,Partially cloudy
2022-03-12,67.2,43.6,54.6,44.7,70.3,0.075,9.5,8.8,Rain Partially cloudy
2022-03-13,54.9,51.4,53.2,51.8,95.1,1.673,8.4,4.0,Rain Overcast
2022-03-14,55.5,42.0,47.6,44.9,90.3,0.318,10.9,8.7,Rain Partially cloudy
2022-03-15,55.6,36.4,44.9,36.0,72.6,0.326,8.2,9.4,Rain Partially cloudy
2022-03-16,61.8,38.4,49.6,36.9,63.7,0.0,7.7,8.5,Partially cloudy
2022-03-17,58.4,46.5,51.7,38.6,61.8,0.0,10.5,11.5,Overcast
2022-03-18,49.2,42.3,45.7,33.0,61.4,0.045,14.1,12.2,Rain Overcast
2022-03-19,42.8,34.1,38.7,33.8,83.2,3.932,10.2,9.1,Snow Rain Overcast
2022-03-20,48.4,36.7,41.7,31.2,68.0,0.172,9.8,10.7,Rain Partially cloudy
2022-03-21,51.1,31.6,40.3,22.3,50.0,0.0,10.6,12.3,Partially cloudy
2022-03-22,55.6,33.9,44.4,25.6,49.1,0.0,9.0,12.3,Partially cloudy
2022-03-23,45.8,41.0,43.2,29.1,57.9,0.0,8.1,12.2,Overcast
2022-03-24,54.5,39.2,46.1,36.6,69.3,0.0,8.1,10.0,Partially cloudy
2022-03-25,62.9,42.9,53.1,42.0,67.6,0.977,11.8,6.1,Rain Partially cloudy
2022-03-26,58.2,49.2,53.4,48.4,84.5,10.578,11.2,7.9,Rain Overcast
2022-03-27,53.8,41.7,47.0,28.4,51.1,0.045,15.7,12.2,Rain
2022-03-28,59.2,34.8,46.6,19.1,35.6,0.0,8.6,12.3,Clear
2022-03-29,59.3,37.5,48.9,30.9,50.4,0.0,8.4,12.3,Clear
2022-03-30,59.9,42.8,51.2,43.3,75.2,0.15,7.4,10.8,Rain Partially cloudy
2022-03-31,58.2,47.3,52.1,40.3,65.9,0.0,9.5,11.0,Partially cloudy
2022-04-01,58.3,40.2,48.7,30.4,51.8,0.0,8.9,12.2,Clear
2022-04-02,57.3,39.1,46.7,29.6,53.9,0.0,10.7,12.3,Clear
2022-04-03,61.9,38.3,48.9,32.0,55.7,0.0,8.5,11.6,Clear
2022-04-04,61.1,41.1,50.3,31.2,51.6,0.0,8.9,9.3,Clear
2022-04-05,60.0,40.8,50.1,26.2,41.3,0.0,9.8,12.2,Partially cloudy
2022-04-06,62.0,46.3,53.1,34.1,51.7,0.0,8.9,10.4,Partially cloudy
2022-04-07,59.3,45.7,52.0,28.8,42.2,0.0,12.3,12.3,Partially cloudy
2022-04-08,67.4,41.1,54.4,34.5,50.8,0.0,9.3,12.3,Clear
2022-04-09,75.5,54.6,63.5,40.1,42.8,0.186,13.4,12.1,Rain Partially cloudy
2022-04-10,77.0,55.1,64.5,42.1,46.0,0.0,9.2,12.3,Clear
2022-04-11,79.7,56.3,66.9,51.1,58.4,0.0,8.2,12.3,Partially cloudy
2022-04-12,78.8,61.7,67.2,59.2,76.7,0.028,13.8,10.6,Rain Partially cloudy
2022-04-13,60.6,53.6,56.0,46.9,72.6,0.658,16.1,9.7,Rain Overcast
2022-04-14,59.2,53.5,55.6,38.4,52.6,0.0,13.9,12.3,Overcast
2022-04-15,66.3,45.6,55.8,35.6,47.9,0.0,12.2,12.2,Partially cloudy
2022-04-16,67.9,44.7,55.6,33.7,47.1,0.0,9.6,12.2,Clear
2022-04-17,70.3,44.7,56.7,38.3,55.1,0.0,10.2,10.0,Partially cloudy
2022-04-18,70.4,52.3,59.2,37.2,46.5,0.0,11.3,11.2,Partially cloudy
2022-04-19,71.6,48.2,59.1,40.1,51.8,0.0,11.3,9.5,Clear
2022-04-20,71.6,49.4,60.0,39.3,49.6,0.0,10.3,9.1,Clear
2022-04-21,72.5,49.1,60.8,38.9,47.4,0.0,12.8,11.7,Partially cloudy
2022-04-22,62.4,56.5,59.2,51.0,74.8,0.0,11.4,8.9,Partially cloudy
2022-04-23,77.2,50.8,63.2,45.5,59.4,0.0,5.8,8.4,Partially cloudy
2022-04-24,75.7,59.2,65.5,54.7,69.7,0.012,9.1,8.5,Rain Partially cloudy
2022-04-25,74.4,62.6,67.6,61.1,81.0,0.043,5.7,6.5,Rain Overcast
2022-04-26,82.9,62.6,71.6,56.6,62.2,0.05,11.4,10.8,Rain Partially cloudy
2022-04-27,74.3,55.5,64.2,32.0,30.8,0.0,9.2,12.2,Clear
2022-04-28,78.0,52.8,64.2,40.2,43.6,0.0,11.3,12.3,Partially cloudy
2022-04-29,61.4,51.2,56.7,46.6,70.6,0.557,11.2,10.7,Rain Partially cloudy
2022-04-30,62.4,51.0,55.5,44.3,66.6,0.0,12.6,11.2,Partially cloudy
2022-05-01,65.9,46.0,56.1,37.7,54.3,0.0,15.0,12.1,Partially cloudy
2022-05-02,66.3,48.7,57.3,40.6,58.6,0.0,9.2,10.4,Partially cloudy
2022-05-03,69.1,48.3,58.5,36.9,47.5,0.0,11.3,12.3,Clear
2022-05-04,77.2,50.1,63.5,40.4,43.9,0.0,10.4,12.3,Clear
2022-05-05,78.1,54.3,65.7,43.9,46.5,0.0,10.0,12.3,Clear
2022-05-06,77.2,56.7,67.0,54.4,66.0,0.0,9.1,11.6,Partially cloudy
2022-05-07,72.8,59.6,65.4,45.5,56.6,0.019,11.3,11.1,Rain Partially cloudy
2022-05-08,64.6,53.2,60.3,39.5,48.2,0.075,9.3,12.1,Rain Overcast
2022-05-09,77.0,52.0,63.4,46.8,58.9,0.0,8.0,12.0,Partially cloudy
2022-05-10,78.9,56.4,67.4,39.6,40.1,0.0,7.9,12.3,Partially cloudy
2022-05-11,76.6,61.9,67.5,46.9,48.5,0.0,8.1,12.2,Partially cloudy
2022-05-12,81.9,57.3,69.1,49.9,52.7,0.0,10.2,12.3,Partially cloudy
2022-05-13,76.9,59.5,67.5,44.8,45.0,0.0,11.2,12.2,Partially cloudy
2022-05-14,67.3,53.6,60.5,38.9,46.2,0.0,20.5,11.9,Partially cloudy
2022-05-15,71.8,50.9,61.0,34.8,39.0,0.0,10.3,12.2,Partially cloudy
2022-05-16,74.5,51.7,62.8,45.0,53.7,0.0,11.5,12.3,Clear
2022-05-17,80.3,55.4,67.6,52.1,59.9,0.0,11.3,11.3,Clear
2022-05-18,77.3,60.4,67.7,52.8,60.5,0.075,11.4,10.1,Rain Partially cloudy
2022-05-19,74.9,61.4,67.9,50.0,53.5,0.0,10.3,12.3,Partially cloudy
2022-05-20,78.1,60.0,69.1,49.7,51.3,0.0,10.0,12.3,Partially cloudy
2022-05-21,78.1,61.9,68.4,57.6,69.8,0.004,10.2,10.3,Rain Partially cloudy
2022-05-22,78.1,60.5,68.1,57.7,70.8,0.0,9.0,9.5,Partially cloudy
2022-05-23,86.8,64.0,73.0,59.3,64.8,0.0,9.1,7.3,Partially cloudy
2022-05-24,85.6,62.1,73.1,55.3,57.2,0.0,9.1,10.4,Partially cloudy
2022-05-25,79.4,62.5,70.0,56.9,65.1,0.14,10.1,11.7,Rain Partially cloudy
2022-05-26,73.4,57.4,65.6,49.3,60.3,0.001,13.8,11.9,Rain Partially cloudy
2022-05-27,77.0,61.0,67.9,53.7,61.8,0.0,11.4,12.2,Partially cloudy
2022-05-28,83.6,59.1,71.6,53.7,56.0,0.0,13.8,12.2,Partially cloudy
2022-05-29,84.4,66.7,73.5,60.0,64.6,0.0,9.2,11.3,Partially cloudy
2022-05-30,76.3,63.6,69.9,60.6,72.8,0.0,10.1,10.9,Partially cloudy
2022-05-31,80.3,57.6,68.8,44.5,44.9,0.0,13.8,12.3,Clear
2022-06-01,83.0,61.2,72.0,44.5,39.5,0.0,11.2,12.2,Partially cloudy
2022-06-02,79.9,62.6,70.4,57.9,65.8,0.0,8.0,12.0,Partially cloudy
2022-06-03,90.0,65.9,75.3,61.0,63.7,0.0,8.1,10.5,Partially cloudy
2022-06-04,84.7,68.6,77.5,61.0,58.5,0.0,5.8,11.7,Partially cloudy
2022-06-05,79.3,68.2,73.5,57.5,57.8,0.0,9.3,12.2,Partially cloudy
2022-06-06,75.7,62.3,67.9,56.8,69.5,0.17,11.2,12.1,Rain Partially cloudy
2022-06-07,76.9,59.2,68.7,51.0,54.2,0.0,11.0,12.2,Partially cloudy
2022-06-08,77.9,61.1,69.9,55.2,60.2,0.0,8.0,12.2,Partially cloudy
2022-06-09,75.7,65.5,69.6,61.2,75.3,0.092,7.9,10.9,Rain Partially cloudy
2022-06-10,79.4,63.2,69.6,61.3,75.9,0.038,8.0,11.3,Rain Partially cloudy
2022-06-11,89.6,64.0,76.1,59.8,60.3,0.0,8.0,12.2,Partially cloudy
2022-06-12,87.3,66.2,76.2,59.4,57.3,0.0,7.9,12.1,Partially cloudy
2022-06-13,83.5,67.3,74.4,63.5,70.0,0.678,9.2,10.3,Rain Partially cloudy
2022-06-14,80.6,65.6,71.2,53.8,54.6,0.0,12.4,12.3,Partially cloudy
2022-06-15,68.1,59.1,63.4,60.4,90.2,0.726,7.8,8.7,Rain Overcast
2022-06-16,76.3,63.8,68.8,61.4,78.7,0.026,9.0,10.2,Rain Partially cloudy
2022-06-17,82.0,61.9,72.0,63.5,75.6,0.0,7.0,10.6,Partially cloudy
2022-06-18,77.1,71.7,74.1,67.3,79.5,0.0,6.8,12.2,Partially cloudy
2022-06-19,76.7,72.2,74.1,67.9,81.2,0.0,5.7,11.4,Partially cloudy
2022-06-20,83.9,71.8,77.2,68.7,76.1,0.0,5.7,10.6,Partially cloudy
2022-06-21,90.1,67.8,79.6,69.2,72.6,0.0,7.0,11.3,Partially cloudy
2022-06-22,87.1,71.2,78.5,67.5,70.5,0.0,8.0,12.1,Partially cloudy
2022-06-23,79.5,74.1,75.9,71.6,87.1,3.87,11.4,6.6,Rain Overcast
2022-06-24,76.8,69.2,73.2,70.2,90.8,0.731,11.2,6.7,Rain Partially cloudy
2022-06-25,86.7,70.7,78.2,71.3,80.0,0.0,10.2,6.5,Partially cloudy
2022-06-26,82.6,76.7,79.5,73.6,82.2,0.0,9.2,12.3,Overcast
2022-06-27,82.5,77.6,80.1,75.0,84.5,0.236,11.4,11.9,Rain Overcast
2022-06-28,82.2,79.5,80.9,73.9,79.4,0.191,19.5,12.1,Rain Overcast
2022-06-29,78.9,76.2,77.4,75.6,94.0,1.38,19.5,8.8,Rain Overcast
2022-06-30,76.2,70.2,72.5,72.2,99.0,6.915,9.1,4.2,Rain Overcast
2022-07-01,87.5,71.4,79.4,73.6,83.6,0.003,8.1,11.1,Rain Partially cloudy
2022-07-02,92.5,75.2,83.5,73.7,74.0,0.0,6.8,12.1,Partially cloudy
2022-07-03,92.5,76.1,84.6,72.3,68.4,0.0,8.0,11.7,Partially cloudy
2022-07-04,90.2,79.3,84.5,74.3,71.8,0.0,7.0,12.3,Partially cloudy
2022-07-05,91.0,79.9,84.5,75.1,73.9,0.0,7.9,11.6,Partially cloudy
2022-07-06,91.6,79.4,84.9,76.0,75.2,0.59,9.9,11.6,Rain Partially cloudy
2022-07-07,87.5,79.8,83.0,76.9,82.4,0.008,11.2,11.4,Rain Overcast
2022-07-08,82.4,76.8,79.1,73.5,83.3,0.079,9.0,9.8,Rain Overcast
2022-07-09,87.2,75.3,80.2,73.9,82.1,0.004,7.7,8.4,Rain Partially cloudy
2022-07-10,94.9,76.4,84.2,72.7,69.7,0.0,8.6,10.7,Partially cloudy
2022-07-11,85.7,76.3,80.7,71.2,73.3,0.305,8.9,11.3,Rain Partially cloudy
2022-07-12,85.0,73.9,80.1,70.4,72.6,0.001,6.7,12.0,Rain Partially cloudy
2022-07-13,80.8,75.3,77.3,74.6,91.8,4.556,8.1,6.0,Rain Overcast
2022-07-14,85.3,74.0,78.4,73.3,85.1,0.361,8.0,9.5,Rain Partially cloudy
2022-07-15,86.2,73.4,79.0,70.5,76.4,0.0,9.1,11.2,Partially cloudy
2022-07-16,81.9,74.4,77.1,71.2,82.4,1.264,7.6,9.1,Rain Partially cloudy
2022-07-17,85.0,72.6,77.7,70.5,79.6,0.012,8.9,9.3,Rain Partially cloudy
2022-07-18,86.3,73.7,80.1,71.1,74.8,0.0,7.8,11.1,Partially cloudy
2022-07-19,87.7,75.7,81.1,71.6,73.7,0.0,10.4,11.4,Partially cloudy
2022-07-20,86.4,77.0,80.9,72.0,75.3,0.011,7.7,10.3,Rain Overcast
2022-07-21,77.4,69.5,73.9,69.8,87.2,4.234,9.1,9.0,Rain Overcast
2022-07-22,80.8,73.5,77.0,70.6,80.8,1.978,6.1,10.6,Rain Partially cloudy
2022-07-23,81.8,72.5,76.8,71.2,83.3,0.353,8.0,5.8,Rain Partially cloudy
2022-07-24,82.3,71.9,76.9,72.5,86.6,0.096,7.5,11.4,Rain Overcast
2022-07-25,89.3,74.5,81.3,72.3,75.5,0.0,6.9,12.0,Partially cloudy
2022-07-26,91.4,75.8,83.9,73.4,71.8,0.0,6.8,11.9,Partially cloudy
2022-07-27,91.3,79.3,84.8,72.4,67.2,0.0,8.0,10.8,Partially cloudy
2022-07-28,93.3,77.3,85.1,70.9,63.1,0.0,7.7,11.9,Partially cloudy
2022-07-29,93.4,81.2,87.1,74.9,67.6,0.0,7.9,11.9,Partially cloudy
2022-07-30,96.1,81.1,88.0,75.0,66.3,0.347,10.9,11.7,Rain Partially cloudy
2022-07-31,84.5,77.9,81.5,76.0,83.8,9.331,7.0,9.2,Rain Overcast
2022-08-01,89.7,77.6,83.0,77.1,83.4,1.31,9.1,9.9,Rain Overcast
2022-08-02,83.3,77.3,80.6,77.0,89.0,2.035,10.5,9.1,Rain Overcast
2022-08-03,86.2,77.3,80.7,77.4,90.0,2.219,10.0,5.9,Rain Overcast
2022-08-04,90.5,79.0,84.0,76.8,79.5,0.0,8.8,11.9,Partially cloudy
2022-08-05,90.3,80.7,84.6,76.5,77.4,0.0,9.1,12.0,Partially cloudy
2022-08-06,86.3,81.1,83.7,78.5,84.4,0.447,6.9,9.9,Rain Partially cloudy
2022-08-07,88.9,80.8,84.0,78.0,82.4,0.033,11.4,10.9,Rain Partially cloudy
2022-08-08,83.0,77.4,80.5,77.5,90.8,5.132,18.1,9.1,Rain Overcast
2022-08-09,79.8,72.9,77.9,76.6,95.6,4.628,9.0,7.1,Rain Overcast
2022-08-10,83.3,70.4,75.8,71.3,86.4,0.771,8.7,10.3,Rain Overcast
2022-08-11,81.1,73.2,76.5,72.9,89.0,1.922,5.8,8.1,Rain Overcast
2022-08-12,90.2,73.5,80.5,70.8,74.3,0.0,6.8,11.4,Partially cloudy
2022-08-13,81.1,76.6,78.3,72.2,81.7,0.155,5.7,11.0,Rain Partially cloudy
2022-08-14,88.1,76.4,81.5,75.7,83.1,0.153,5.9,11.3,Rain Partially cloudy
2022-08-15,85.4,81.1,82.7,76.9,82.9,0.098,14.9,11.5,Rain Overcast
2022-08-16,85.7,75.6,80.3,71.4,74.9,0.001,9.0,11.9,Rain Partially cloudy
2022-08-17,87.0,71.4,78.9,70.7,76.7,0.006,7.0,11.7,Rain Partially cloudy
2022-08-18,85.4,72.5,77.9,69.3,75.6,0.0,8.0,12.0,Partially cloudy
2022-08-19,81.0,74.0,78.2,73.1,84.6,2.658,11.0,9.5,Rain Overcast
2022-08-20,89.3,78.2,82.8,75.8,80.4,0.032,8.1,9.3,Rain Partially cloudy
2022-08-21,89.3,76.7,82.6,73.4,74.7,0.0,6.7,11.9,Partially cloudy
2022-08-22,86.2,73.4,80.8,72.1,75.2,0.107,9.1,11.5,Rain Partially cloudy
2022-08-23,86.0,72.2,77.7,69.1,76.4,0.097,8.8,10.6,Rain Partially cloudy
2022-08-24,81.7,72.2,76.5,64.4,66.3,0.0,8.6,12.0,Partially cloudy
2022-08-25,75.2,70.0,72.4,65.0,77.8,0.064,6.8,11.5,Rain Partially cloudy
2022-08-26,82.5,68.0,74.5,65.7,74.8,0.0,9.1,11.7,Partially cloudy
2022-08-27,77.2,64.1,71.1,57.1,63.3,0.672,10.9,11.3,Rain Partially cloudy
2022-08-28,82.6,61.3,72.2,56.4,59.4,0.0,5.7,12.2,Partially cloudy
2022-08-29,72.4,67.3,70.0,61.2,74.0,0.083,8.0,12.1,Rain Overcast
2022-08-30,68.6,64.1,66.5,64.6,93.8,1.401,7.7,7.6,Rain Overcast
2022-08-31,76.7,67.4,71.0,65.7,83.9,0.096,8.4,11.6,Rain Partially cloudy
2022-09-01,86.3,65.3,74.9,64.4,72.3,0.0,8.0,12.0,Partially cloudy
2022-09-02,85.3,68.8,76.5,62.2,62.8,0.0,9.6,11.9,Partially cloudy
2022-09-03,84.2,69.1,75.3,61.3,61.9,0.0,11.0,12.0,Partially cloudy
2022-09-04,75.2,68.0,72.1,67.3,85.6,1.279,9.7,9.6,Rain Overcast
2022-09-05,72.7,64.1,67.3,66.0,95.6,4.434,13.8,5.4,Rain Overcast
2022-09-06,79.1,62.9,69.4,61.5,78.4,1.272,15.6,9.5,Rain Partially cloudy
2022-09-07,82.1,64.7,73.0,59.1,65.6,0.0,7.7,11.0,Partially cloudy
2022-09-08,84.7,62.2,73.4,60.3,65.8,0.0,5.7,11.8,Partially cloudy
2022-09-09,87.0,65.8,75.8,60.0,61.3,0.0,6.4,11.9,Partially cloudy
2022-09-10,82.8,66.6,74.4,54.6,50.7,0.0,8.5,12.0,Partially cloudy
2022-09-11,79.3,69.1,74.0,62.5,67.9,0.005,6.7,12.1,Rain Partially cloudy
2022-09-12,81.2,68.6,74.8,66.3,75.5,0.0,5.7,12.0,Partially cloudy
2022-09-13,79.5,71.2,75.6,66.6,74.0,0.0,7.8,12.1,Overcast
2022-09-14,82.1,73.3,76.4,59.9,57.0,0.0,15.5,12.1,Overcast
2022-09-15,82.8,71.7,77.2,64.5,65.4,0.0,10.1,12.0,Partially cloudy
2022-09-16,84.8,74.4,78.6,70.3,76.3,0.354,8.2,10.5,Rain Overcast
2022-09-17,84.5,74.0,77.9,72.4,83.6,0.368,6.6,9.5,Rain Partially cloudy
2022-09-18,90.1,73.6,80.5,71.5,75.5,0.0,8.8,11.9,Partially cloudy
2022-09-19,84.8,68.5,77.2,63.7,63.8,0.0,12.6,12.1,Partially cloudy
2022-09-20,75.7,60.9,68.1,51.6,56.9,0.0,6.9,12.1,Partially cloudy
2022-09-21,77.1,56.1,66.8,49.9,56.0,0.0,6.5,11.8,Clear
2022-09-22,76.3,58.0,67.2,52.5,60.0,0.0,6.9,12.1,Partially cloudy
2022-09-23,70.8,59.2,64.4,52.7,66.7,0.002,14.7,12.1,Rain Partially cloudy
2022-09-24,75.4,54.5,64.6,51.4,64.1,0.0,8.5,12.1,Partially cloudy
2022-09-25,77.0,59.9,67.6,53.7,63.4,0.0,5.8,12.0,Partially cloudy
2022-09-26,77.3,59.1,67.8,51.6,58.6,0.0,5.9,11.9,Partially cloudy
2022-09-27,81.7,57.8,69.3,53.4,60.2,0.0,6.3,11.9,Clear
2022-09-28,78.1,60.9,68.6,57.9,69.6,0.0,5.5,10.7,Partially cloudy
2022-09-29,79.0,61.6,68.9,59.0,73.3,0.0,6.3,5.8,Partially cloudy
2022-09-30,81.7,59.3,69.4,57.5,68.5,0.0,5.3,8.5,Clear
2022-10-01,81.4,58.5,69.5,55.5,64.0,0.0,5.6,9.3,Partially cloudy
2022-10-02,71.7,62.9,67.3,59.1,75.6,0.041,8.8,9.7,Rain Overcast
2022-10-03,73.9,63.7,69.6,68.9,97.5,0.074,10.3,3.4,Rain Overcast
2022-10-04,73.5,58.3,65.4,60.3,84.1,0.027,11.9,10.8,Rain Overcast
2022-10-05,69.9,57.4,61.8,52.7,72.9,0.054,6.5,11.7,Rain Partially cloudy
2022-10-06,65.6,55.0,60.3,52.6,76.1,0.0,6.6,11.9,Partially cloudy
2022-10-07,65.0,52.1,58.3,48.0,69.7,0.0,8.6,12.0,Partially cloudy
2022-10-08,70.6,51.9,59.9,47.4,64.6,0.0,7.2,12.0,Partially cloudy
2022-10-09,58.1,51.5,56.2,50.8,82.8,0.677,10.2,9.3,Rain Overcast
2022-10-10,52.8,46.7,49.9,41.9,74.3,0.007,12.0,12.1,Rain Partially cloudy
2022-10-11,61.0,45.3,52.0,41.4,67.9,0.004,8.9,12.0,Rain Partially cloudy
2022-10-12,68.9,43.9,56.0,44.8,68.3,0.0,6.6,11.9,Clear
2022-10-13,72.5,51.3,61.0,49.8,68.9,0.0,5.8,11.9,Partially cloudy
2022-10-14,73.4,53.7,62.3,53.2,73.5,0.0,4.9,10.9,Partially cloudy
2022-10-15,75.4,55.0,64.4,53.1,68.6,0.0,5.9,11.9,Partially cloudy
2022-10-16,68.2,59.2,62.6,54.0,73.5,0.0,6.8,11.7,Overcast
2022-10-17,59.2,46.7,53.6,33.5,49.1,0.0,14.0,9.6,Partially cloudy
2022-10-18,57.4,40.4,49.1,31.6,52.2,0.0,8.6,11.2,Clear
2022-10-19,61.8,40.2,50.5,34.0,55.3,0.0,6.3,11.8,Clear
2022-10-20,67.3,43.2,54.6,41.3,63.8,0.0,5.4,11.7,Clear
2022-10-21,69.1,43.0,57.1,44.9,67.0,0.0,6.0,8.5,Partially cloudy
2022-10-22,68.8,51.0,58.7,50.5,75.5,0.0,7.7,8.5,Partially cloudy
2022-10-23,65.3,51.4,57.9,45.1,66.3,0.0,8.8,8.7,Partially cloudy
